id_fonte;pais_codigo;ano;genero;taxa_prevalencia
;;2013;SEX_BTSX;6.07
;;2019;SEX_FMLE;3.71
;;2012;SEX_BTSX;4.57
;;2008;SEX_MLE;28.53
;;2015;SEX_BTSX;8.49
;;2020;SEX_FMLE;6.1
;;2001;SEX_MLE;24.33
;;2020;SEX_FMLE;1.53
;;2014;SEX_BTSX;12.22
;;2015;SEX_FMLE;5.06
;;2000;SEX_BTSX;14.57
;;2003;SEX_BTSX;4.23
;;2002;SEX_MLE;14.86
;;2008;SEX_BTSX;23.75
;;2006;SEX_BTSX;6.94
;;2018;SEX_MLE;11.46
;;2020;SEX_MLE;12.94
;;2020;SEX_MLE;12.28
;;2016;SEX_FMLE;3.58
;;2018;SEX_FMLE;4.45
;;2015;SEX_MLE;11.83
;;2018;SEX_FMLE;4.0
;;2008;SEX_FMLE;6.6
;;2014;SEX_MLE;8.0
;;2020;SEX_MLE;26.78
;;2014;SEX_MLE;16.83
;;2004;SEX_BTSX;4.72
;;2003;SEX_FMLE;8.54
;;2013;SEX_BTSX;20.61
;;2001;SEX_MLE;6.75
;;2015;SEX_BTSX;10.34
;;2011;SEX_MLE;3.99
;;2019;SEX_MLE;1.98
;;2006;SEX_MLE;15.02
;;2017;SEX_FMLE;1.63
;;2000;SEX_MLE;12.42
;;2010;SEX_FMLE;0.8
;;2002;SEX_MLE;29.05
;;2014;SEX_FMLE;5.54
;;2015;SEX_FMLE;0.43
;;2011;SEX_BTSX;11.07
;;2021;SEX_FMLE;11.44
;;2017;SEX_BTSX;8.36
;;2000;SEX_BTSX;4.55
;;2009;SEX_FMLE;1.5
;;2010;SEX_MLE;19.09
;;2004;SEX_MLE;6.4
;;2013;SEX_MLE;0.0
;;2021;SEX_FMLE;2.73
;;2007;SEX_FMLE;7.24
;;2018;SEX_MLE;26.96
;;2021;SEX_BTSX;9.22
;;2012;SEX_MLE;51.6
;;2019;SEX_BTSX;11.95
;;2021;SEX_MLE;36.0
;;2003;SEX_BTSX;1.51
;;2021;SEX_FMLE;0.33
;;2006;SEX_FMLE;3.04
;;2011;SEX_BTSX;8.94
;;2017;SEX_MLE;13.05
;;2016;SEX_MLE;14.56
;;2003;SEX_MLE;15.37
;;2008;SEX_FMLE;2.88
;;2019;SEX_BTSX;12.89
;;2015;SEX_FMLE;0.61
;;2003;SEX_FMLE;1.57
;;2015;SEX_BTSX;9.95
;;2008;SEX_FMLE;7.81
;;2014;SEX_FMLE;8.75
;;2009;SEX_FMLE;5.62
;;2009;SEX_BTSX;12.69
;;2017;SEX_MLE;56.64
;;2004;SEX_FMLE;4.07
;;2016;SEX_BTSX;1.28
;;2015;SEX_FMLE;3.38
;;2014;SEX_MLE;1.98
;;2020;SEX_BTSX;4.95
;;2001;SEX_BTSX;5.59
;;2019;SEX_MLE;21.15
;;2014;SEX_FMLE;8.39
;;2008;SEX_BTSX;26.12
;;2009;SEX_MLE;0.89
;;2004;SEX_FMLE;1.68
;;2016;SEX_MLE;0.52
;;2005;SEX_FMLE;8.79
;;2005;SEX_BTSX;3.98
;;2020;SEX_MLE;7.23
;;2004;SEX_MLE;15.03
;;2012;SEX_BTSX;0.85
;;2003;SEX_BTSX;26.31
;;2021;SEX_FMLE;0.53
;;2000;SEX_BTSX;14.28
;;2020;SEX_FMLE;4.17
;;2001;SEX_MLE;10.63
;;2009;SEX_MLE;18.79
;;2001;SEX_MLE;22.09
;;2002;SEX_FMLE;7.28
;;2020;SEX_BTSX;23.58
;;2010;SEX_MLE;5.31
;;2011;SEX_MLE;7.86
;;2020;SEX_FMLE;3.57
;;2021;SEX_MLE;8.52
;;2010;SEX_MLE;22.34
;;2013;SEX_BTSX;3.83
;;2002;SEX_MLE;9.63
;;2007;SEX_MLE;18.41
;;2011;SEX_MLE;5.75
;;2016;SEX_FMLE;4.29
;;2009;SEX_FMLE;5.7
;;2011;SEX_MLE;16.89
;;2018;SEX_BTSX;8.5
;;2010;SEX_MLE;14.4
;;2012;SEX_FMLE;0.33
;;2015;SEX_FMLE;3.06
;;2020;SEX_MLE;8.69
;;2011;SEX_MLE;1.11
;;2020;SEX_BTSX;8.31
;;2017;SEX_FMLE;0.66
;;2021;SEX_FMLE;3.88
;;2017;SEX_MLE;19.86
;;2009;SEX_BTSX;29.56
;;2009;SEX_BTSX;4.18
;;2010;SEX_FMLE;1.72
;;2017;SEX_BTSX;19.14
;;2012;SEX_MLE;29.99
;;2021;SEX_FMLE;5.47
;;2017;SEX_BTSX;11.88
;;2007;SEX_FMLE;7.13
;;2006;SEX_BTSX;3.16
;;2020;SEX_MLE;15.95
;;2011;SEX_FMLE;6.98
;;2011;SEX_BTSX;8.85
;;2013;SEX_FMLE;5.48
;;2013;SEX_BTSX;11.41
;;2018;SEX_FMLE;4.61
;;2003;SEX_MLE;6.44
;;2009;SEX_FMLE;2.3
;;2011;SEX_BTSX;8.01
;;2005;SEX_BTSX;12.6
;;2000;SEX_FMLE;2.65
;;2001;SEX_MLE;8.54
;;2020;SEX_MLE;35.7
;;2018;SEX_MLE;17.97
;;2002;SEX_BTSX;27.54
;;2021;SEX_BTSX;9.56
;;2020;SEX_MLE;12.35
;;2005;SEX_BTSX;15.31
;;2010;SEX_FMLE;2.81
;;2003;SEX_FMLE;1.73
;;2015;SEX_BTSX;14.38
;;2006;SEX_MLE;44.63
;;2015;SEX_MLE;6.64
;;2003;SEX_BTSX;7.28
;;2012;SEX_FMLE;2.83
;;2002;SEX_BTSX;16.09
;;2020;SEX_MLE;17.14
;;2009;SEX_FMLE;5.21
;;2007;SEX_FMLE;6.16
;;2021;SEX_BTSX;7.21
;;2012;SEX_MLE;18.82
;;2018;SEX_FMLE;4.2
;;2010;SEX_FMLE;5.88
;;2002;SEX_BTSX;12.86
;;2001;SEX_FMLE;5.9
;;2013;SEX_BTSX;12.13
;;2012;SEX_MLE;15.02
;;2020;SEX_BTSX;1.84
;;2013;SEX_FMLE;3.75
;;2008;SEX_MLE;17.54
;;2011;SEX_FMLE;1.23
;;2004;SEX_FMLE;6.86
;;2011;SEX_MLE;1.51
;;2016;SEX_BTSX;25.94
;;2021;SEX_BTSX;11.95
;;2000;SEX_BTSX;5.69
;;2002;SEX_FMLE;4.7
;;2011;SEX_BTSX;5.88
;;2008;SEX_BTSX;5.41
;;2015;SEX_FMLE;3.98
;;2006;SEX_FMLE;7.05
;;2016;SEX_MLE;36.98
;;2008;SEX_FMLE;1.04
;;2015;SEX_BTSX;10.35
;;2011;SEX_FMLE;5.19
;;2013;SEX_FMLE;9.64
;;2005;SEX_MLE;25.13
;;2010;SEX_FMLE;2.71
;;2017;SEX_MLE;11.74
;;2019;SEX_FMLE;1.27
;;2002;SEX_FMLE;10.94
;;2018;SEX_FMLE;3.22
;;2021;SEX_MLE;13.03
;;2002;SEX_FMLE;1.27
;;2001;SEX_MLE;17.42
;;2007;SEX_FMLE;5.63
;;2013;SEX_BTSX;4.79
;;2003;SEX_MLE;12.2
;;2007;SEX_FMLE;5.76
;;2010;SEX_BTSX;1.15
;;2019;SEX_BTSX;1.78
;;2008;SEX_MLE;12.66
;;2010;SEX_MLE;29.45
;;2003;SEX_BTSX;9.47
;;2015;SEX_MLE;9.95
;;2020;SEX_MLE;19.85
;;2016;SEX_BTSX;5.79
;;2020;SEX_MLE;23.9
;;2011;SEX_FMLE;4.36
;;2007;SEX_BTSX;9.32
;;2006;SEX_MLE;13.9
;;2016;SEX_MLE;16.72
;;2005;SEX_BTSX;0.91
;;2011;SEX_FMLE;3.26
;;2009;SEX_BTSX;0.61
;;2015;SEX_MLE;16.07
;;2004;SEX_FMLE;2.88
;;2018;SEX_MLE;12.21
;;2013;SEX_MLE;31.17
;;2017;SEX_MLE;6.53
;;2009;SEX_BTSX;16.51
;;2013;SEX_BTSX;14.27
;;2000;SEX_BTSX;8.17
;;2005;SEX_FMLE;0.8
;;2009;SEX_FMLE;15.64
;;2015;SEX_BTSX;7.72
;;2021;SEX_BTSX;11.95
;;2021;SEX_FMLE;6.82
;;2017;SEX_FMLE;7.6
;;2003;SEX_MLE;17.52
;;2007;SEX_BTSX;34.27
;;2004;SEX_FMLE;7.49
;;2006;SEX_FMLE;4.35
;;2013;SEX_BTSX;3.54
;;2005;SEX_BTSX;13.26
;;2015;SEX_MLE;9.86
;;2014;SEX_MLE;6.45
;;2007;SEX_FMLE;6.29
;;2014;SEX_BTSX;11.92
;;2007;SEX_BTSX;5.31
;;2018;SEX_FMLE;4.05
;;2019;SEX_FMLE;8.01
;;2006;SEX_FMLE;1.7
;;2008;SEX_BTSX;2.72
;;2017;SEX_BTSX;18.75
;;2006;SEX_BTSX;14.89
;;2007;SEX_MLE;18.95
;;2017;SEX_BTSX;5.78
;;2012;SEX_FMLE;6.64
;;2007;SEX_BTSX;2.93
;;2010;SEX_BTSX;1.13
;;2006;SEX_FMLE;5.76
;;2006;SEX_FMLE;0.74
;;2014;SEX_BTSX;10.12
;;2000;SEX_BTSX;12.44
;;2014;SEX_MLE;4.88
;;2021;SEX_MLE;1.07
;;2021;SEX_BTSX;14.26
;;2012;SEX_BTSX;6.63
;;2011;SEX_FMLE;3.08
;;2021;SEX_BTSX;2.32
;;2018;SEX_FMLE;1.59
;;2016;SEX_MLE;13.7
;;2010;SEX_BTSX;16.64
;;2012;SEX_FMLE;3.98
;;2010;SEX_BTSX;5.88
;;2014;SEX_BTSX;21.06
;;2003;SEX_FMLE;1.1
;;2021;SEX_MLE;7.36
;;2019;SEX_MLE;13.58
;;2004;SEX_MLE;13.03
;;2007;SEX_MLE;22.23
;;2004;SEX_FMLE;3.23
;;2009;SEX_FMLE;0.69
;;2018;SEX_BTSX;30.97
;;2007;SEX_MLE;36.35
;;2017;SEX_FMLE;0.73
;;2018;SEX_FMLE;2.87
;;2000;SEX_FMLE;11.88
;;2018;SEX_BTSX;7.78
;;2012;SEX_BTSX;9.47
;;2009;SEX_MLE;22.58
;;2010;SEX_MLE;49.3
;;2010;SEX_MLE;5.92
;;2008;SEX_BTSX;1.54
;;2002;SEX_BTSX;12.23
;;2014;SEX_BTSX;5.12
;;2014;SEX_MLE;21.94
;;2002;SEX_FMLE;2.96
;;2013;SEX_MLE;26.33
;;2008;SEX_FMLE;4.23
;;2004;SEX_BTSX;2.23
;;2002;SEX_FMLE;3.56
;;2017;SEX_FMLE;3.64
;;2004;SEX_MLE;4.7
;;2019;SEX_FMLE;6.1
;;2016;SEX_FMLE;5.71
;;2016;SEX_BTSX;13.9
;;2003;SEX_MLE;15.82
;;2007;SEX_FMLE;8.71
;;2000;SEX_MLE;32.71
;;2008;SEX_MLE;21.43
;;2006;SEX_BTSX;12.27
;;2005;SEX_MLE;28.2
;;2015;SEX_FMLE;1.18
;;2008;SEX_MLE;55.67
;;2021;SEX_FMLE;5.58
;;2014;SEX_FMLE;3.09
;;2020;SEX_MLE;1.36
;;2010;SEX_FMLE;0.0
;;2007;SEX_FMLE;1.22
;;2013;SEX_FMLE;1.1
;;2012;SEX_FMLE;0.65
;;2014;SEX_BTSX;11.48
;;2018;SEX_BTSX;4.13
;;2010;SEX_BTSX;8.55
;;2005;SEX_FMLE;7.87
;;2021;SEX_MLE;12.55
;;2017;SEX_MLE;19.73
;;2009;SEX_MLE;13.76
;;2003;SEX_BTSX;12.37
;;2011;SEX_FMLE;2.12
;;2006;SEX_BTSX;2.15
;;2005;SEX_MLE;35.59
;;2005;SEX_BTSX;8.53
;;2020;SEX_FMLE;9.02
;;2016;SEX_BTSX;1.06
;;2017;SEX_BTSX;8.92
;;2015;SEX_MLE;1.98
;;2004;SEX_BTSX;7.67
;;2005;SEX_MLE;13.93
;;2005;SEX_BTSX;3.26
;;2019;SEX_MLE;5.28
;;2014;SEX_MLE;16.49
;;2007;SEX_MLE;14.94
;;2019;SEX_BTSX;9.76
;;2004;SEX_FMLE;1.7
;;2014;SEX_MLE;53.28
;;2014;SEX_BTSX;5.92
;;2021;SEX_FMLE;2.56
;;2006;SEX_FMLE;5.47
;;2019;SEX_BTSX;13.04
;;2007;SEX_FMLE;7.3
;;2021;SEX_FMLE;9.68
;;2012;SEX_FMLE;4.36
;;2016;SEX_BTSX;6.14
;;2011;SEX_MLE;12.1
;;2000;SEX_FMLE;6.85
;;2018;SEX_MLE;13.78
;;2011;SEX_BTSX;7.47
;;2007;SEX_FMLE;2.88
;;2002;SEX_FMLE;5.52
;;2019;SEX_BTSX;0.71
;;2018;SEX_FMLE;2.54
;;2021;SEX_MLE;4.61
;;2013;SEX_FMLE;3.43
;;2004;SEX_MLE;18.07
;;2015;SEX_MLE;8.37
;;2018;SEX_BTSX;3.31
;;2013;SEX_FMLE;4.23
;;2012;SEX_FMLE;5.66
;;2014;SEX_BTSX;12.61
;;2017;SEX_BTSX;10.3
;;2005;SEX_BTSX;5.6
;;2004;SEX_BTSX;5.74
;;2000;SEX_BTSX;11.43
;;2006;SEX_FMLE;6.15
;;2000;SEX_BTSX;4.86
;;2016;SEX_MLE;5.18
;;2013;SEX_BTSX;26.73
;;2020;SEX_BTSX;8.86
;;2004;SEX_BTSX;4.89
;;2003;SEX_MLE;12.4
;;2003;SEX_FMLE;8.23
;;2018;SEX_BTSX;5.06
;;2013;SEX_BTSX;21.08
;;2008;SEX_FMLE;5.39
;;2018;SEX_BTSX;11.42
;;2018;SEX_FMLE;5.44
;;2001;SEX_BTSX;12.52
;;2014;SEX_MLE;16.12
;;2006;SEX_MLE;24.43
;;2013;SEX_MLE;2.11
;;2016;SEX_MLE;18.06
;;2007;SEX_FMLE;11.81
;;2017;SEX_FMLE;2.98
;;2021;SEX_BTSX;4.22
;;2019;SEX_BTSX;8.15
;;2001;SEX_MLE;28.78
;;2012;SEX_MLE;15.34
;;2004;SEX_BTSX;7.96
;;2006;SEX_BTSX;21.57
;;2001;SEX_FMLE;4.25
;;2014;SEX_FMLE;4.77
;;2017;SEX_MLE;5.83
;;2011;SEX_MLE;11.81
;;2001;SEX_BTSX;11.82
;;2008;SEX_BTSX;8.15
;;2021;SEX_FMLE;7.69
;;2013;SEX_FMLE;0.33
;;2008;SEX_MLE;34.14
;;2002;SEX_FMLE;3.26
;;2021;SEX_FMLE;3.5
;;2019;SEX_MLE;8.73
;;2016;SEX_BTSX;15.66
;;2005;SEX_BTSX;11.02
;;2013;SEX_MLE;19.92
;;2004;SEX_MLE;20.12
;;2019;SEX_MLE;15.61
;;2017;SEX_BTSX;5.47
;;2015;SEX_MLE;1.25
;;2009;SEX_MLE;21.65
;;2021;SEX_MLE;11.75
;;2011;SEX_FMLE;9.01
;;2008;SEX_BTSX;1.4
;;2018;SEX_FMLE;3.76
;;2010;SEX_FMLE;7.87
;;2000;SEX_FMLE;0.86
;;2008;SEX_FMLE;5.41
;;2010;SEX_BTSX;2.59
;;2010;SEX_FMLE;3.08
;;2003;SEX_FMLE;0.57
;;2019;SEX_FMLE;5.62
;;2016;SEX_MLE;29.6
;;2010;SEX_MLE;11.59
;;2001;SEX_MLE;13.03
;;2009;SEX_BTSX;12.05
;;2021;SEX_FMLE;7.11
;;2017;SEX_BTSX;3.38
;;2018;SEX_BTSX;13.24
;;2021;SEX_BTSX;8.52
;;2001;SEX_FMLE;6.76
;;2013;SEX_MLE;6.17
;;2003;SEX_MLE;13.74
;;2016;SEX_BTSX;18.47
;;2015;SEX_MLE;20.74
;;2014;SEX_MLE;21.67
;;2004;SEX_BTSX;16.24
;;2019;SEX_BTSX;11.23
;;2012;SEX_MLE;22.48
;;2001;SEX_FMLE;14.07
;;2014;SEX_BTSX;6.28
;;2008;SEX_MLE;20.52
;;2001;SEX_MLE;19.78
;;2001;SEX_FMLE;1.47
;;2012;SEX_MLE;6.25
;;2016;SEX_MLE;9.24
;;2016;SEX_MLE;6.76
;;2006;SEX_FMLE;1.02
;;2021;SEX_FMLE;5.29
;;2007;SEX_MLE;16.71
;;2009;SEX_MLE;15.89
;;2007;SEX_MLE;24.95
;;2010;SEX_BTSX;21.58
;;2016;SEX_FMLE;4.96
;;2015;SEX_FMLE;5.34
;;2018;SEX_FMLE;0.88
;;2011;SEX_BTSX;10.41
;;2002;SEX_BTSX;7.23
;;2008;SEX_FMLE;4.5
;;2012;SEX_BTSX;19.39
;;2009;SEX_FMLE;6.52
;;2007;SEX_FMLE;10.81
;;2005;SEX_MLE;28.68
;;2016;SEX_FMLE;4.27
;;2010;SEX_MLE;35.56
;;2005;SEX_FMLE;1.42
;;2006;SEX_FMLE;2.61
;;2012;SEX_BTSX;16.49
;;2000;SEX_MLE;7.83
;;2010;SEX_FMLE;5.68
;;2006;SEX_FMLE;3.36
;;2015;SEX_BTSX;3.66
;;2020;SEX_FMLE;6.2
;;2012;SEX_BTSX;33.0
;;2011;SEX_BTSX;16.5
;;2000;SEX_MLE;1.08
;;2007;SEX_FMLE;11.23
;;2009;SEX_BTSX;5.89
;;2007;SEX_FMLE;0.86
;;2000;SEX_BTSX;25.71
;;2012;SEX_BTSX;14.76
;;2000;SEX_BTSX;7.79
;;2009;SEX_BTSX;8.83
;;2006;SEX_BTSX;10.42
;;2021;SEX_BTSX;7.82
;;2019;SEX_MLE;25.06
;;2003;SEX_MLE;9.5
;;2004;SEX_MLE;18.92
;;2017;SEX_MLE;1.98
;;2015;SEX_BTSX;13.74
;;2011;SEX_BTSX;15.1
;;2008;SEX_FMLE;2.28
;;2006;SEX_BTSX;5.99
;;2021;SEX_FMLE;3.45
;;2004;SEX_MLE;34.51
;;2015;SEX_MLE;13.27
;;2009;SEX_FMLE;6.19
;;2011;SEX_FMLE;5.24
;;2015;SEX_MLE;12.99
;;2000;SEX_MLE;1.45
;;2013;SEX_BTSX;13.13
;;2013;SEX_FMLE;6.11
;;2005;SEX_FMLE;3.4
;;2001;SEX_FMLE;8.44
;;2010;SEX_FMLE;2.17
;;2012;SEX_BTSX;13.09
;;2017;SEX_MLE;11.12
;;2017;SEX_MLE;62.02
;;2021;SEX_BTSX;10.15
;;2015;SEX_MLE;7.75
;;2008;SEX_MLE;5.31
;;2017;SEX_MLE;7.07
;;2017;SEX_FMLE;1.87
;;2002;SEX_FMLE;7.49
;;2002;SEX_BTSX;20.57
;;2008;SEX_FMLE;7.3
;;2014;SEX_MLE;12.94
;;2000;SEX_BTSX;9.98
;;2003;SEX_FMLE;11.05
;;2018;SEX_MLE;18.73
;;2011;SEX_MLE;8.12
;;2015;SEX_FMLE;3.46
;;2015;SEX_BTSX;12.87
;;2013;SEX_BTSX;4.4
;;2011;SEX_BTSX;4.76
;;2019;SEX_FMLE;6.25
;;2002;SEX_MLE;14.12
;;2013;SEX_MLE;16.0
;;2008;SEX_FMLE;3.26
;;2004;SEX_BTSX;10.71
;;2013;SEX_BTSX;1.15
;;2019;SEX_MLE;49.5
;;2008;SEX_BTSX;3.21
;;2006;SEX_MLE;9.37
;;2000;SEX_FMLE;1.76
;;2004;SEX_MLE;16.42
;;2003;SEX_MLE;17.15
;;2005;SEX_BTSX;9.82
;;2004;SEX_BTSX;12.91
;;2000;SEX_BTSX;4.68
;;2003;SEX_MLE;11.78
;;2016;SEX_MLE;2.44
;;2016;SEX_FMLE;0.91
;;2001;SEX_MLE;13.4
;;2010;SEX_FMLE;11.93
;;2007;SEX_MLE;8.77
;;2020;SEX_FMLE;5.75
;;2006;SEX_MLE;21.78
;;2010;SEX_BTSX;3.8
;;2012;SEX_FMLE;2.65
;;2008;SEX_BTSX;8.23
;;2001;SEX_BTSX;7.57
;;2005;SEX_BTSX;3.09
;;2019;SEX_FMLE;5.54
;;2019;SEX_MLE;0.94
;;2016;SEX_BTSX;13.14
;;2019;SEX_FMLE;4.71
;;2004;SEX_MLE;16.97
;;2015;SEX_FMLE;4.02
;;2018;SEX_BTSX;9.05
;;2015;SEX_FMLE;2.45
;;2015;SEX_MLE;6.53
;;2020;SEX_BTSX;2.79
;;2012;SEX_MLE;6.83
;;2000;SEX_FMLE;10.34
;;2021;SEX_FMLE;3.16
;;2021;SEX_MLE;18.43
;;2021;SEX_MLE;11.92
;;2009;SEX_BTSX;31.86
;;2001;SEX_FMLE;4.14
;;2004;SEX_FMLE;0.32
;;2002;SEX_FMLE;4.25
;;2001;SEX_BTSX;24.51
;;2021;SEX_FMLE;0.98
;;2000;SEX_MLE;10.74
;;2006;SEX_BTSX;2.61
;;2009;SEX_MLE;23.29
;;2003;SEX_MLE;32.01
;;2012;SEX_MLE;17.08
;;2017;SEX_MLE;28.23
;;2013;SEX_FMLE;13.94
;;2010;SEX_MLE;23.09
;;2017;SEX_FMLE;1.96
;;2007;SEX_BTSX;11.23
;;2013;SEX_BTSX;19.88
;;2007;SEX_FMLE;0.74
;;2019;SEX_BTSX;11.21
;;2017;SEX_MLE;34.11
;;2004;SEX_MLE;4.58
;;2009;SEX_FMLE;7.2
;;2005;SEX_MLE;10.39
;;2011;SEX_MLE;15.11
;;2014;SEX_FMLE;1.67
;;2001;SEX_BTSX;10.35
;;2004;SEX_FMLE;8.33
;;2012;SEX_FMLE;5.11
;;2017;SEX_MLE;13.32
;;2013;SEX_MLE;8.52
;;2004;SEX_BTSX;12.06
;;2001;SEX_BTSX;15.94
;;2016;SEX_MLE;5.16
;;2017;SEX_MLE;1.32
;;2019;SEX_FMLE;3.53
;;2020;SEX_FMLE;11.02
;;2006;SEX_BTSX;12.17
;;2008;SEX_MLE;34.26
;;2021;SEX_BTSX;1.93
;;2021;SEX_BTSX;3.39
;;2005;SEX_BTSX;15.28
;;2007;SEX_MLE;6.8
;;2012;SEX_FMLE;0.53
;;2004;SEX_FMLE;1.58
;;2020;SEX_MLE;25.8
;;2008;SEX_BTSX;8.13
;;2011;SEX_BTSX;13.57
;;2000;SEX_MLE;16.31
;;2000;SEX_FMLE;0.77
;;2021;SEX_MLE;18.43
;;2004;SEX_BTSX;8.04
;;2012;SEX_BTSX;16.57
;;2013;SEX_BTSX;16.85
;;2013;SEX_MLE;27.54
;;2020;SEX_FMLE;3.61
;;2017;SEX_FMLE;5.25
;;2000;SEX_FMLE;2.75
;;2009;SEX_FMLE;0.35
;;2009;SEX_FMLE;6.55
;;2000;SEX_BTSX;5.22
;;2004;SEX_FMLE;6.02
;;2018;SEX_BTSX;5.05
;;2019;SEX_FMLE;3.49
;;2010;SEX_MLE;5.74
;;2012;SEX_FMLE;10.25
;;2009;SEX_BTSX;19.54
;;2000;SEX_BTSX;5.87
;;2013;SEX_MLE;7.77
;;2014;SEX_MLE;25.04
;;2001;SEX_BTSX;3.2
;;2014;SEX_BTSX;4.35
;;2008;SEX_FMLE;1.55
;;2008;SEX_FMLE;9.48
;;2005;SEX_FMLE;9.35
;;2015;SEX_MLE;21.38
;;2003;SEX_BTSX;21.97
;;2019;SEX_FMLE;11.13
;;2006;SEX_FMLE;7.94
;;2020;SEX_MLE;18.54
;;2011;SEX_MLE;8.63
;;2014;SEX_FMLE;1.22
;;2018;SEX_MLE;13.53
;;2014;SEX_FMLE;6.98
;;2016;SEX_FMLE;7.08
;;2015;SEX_BTSX;9.0
;;2008;SEX_MLE;3.72
;;2015;SEX_BTSX;5.74
;;2009;SEX_MLE;16.32
;;2004;SEX_FMLE;2.05
;;2013;SEX_BTSX;12.13
;;2005;SEX_FMLE;6.04
;;2018;SEX_BTSX;10.71
;;2011;SEX_FMLE;0.0
;;2011;SEX_MLE;15.24
;;2013;SEX_BTSX;2.33
;;2009;SEX_MLE;2.83
;;2016;SEX_BTSX;14.1
;;2010;SEX_FMLE;10.93
;;2020;SEX_FMLE;5.17
;;2002;SEX_MLE;9.99
;;2008;SEX_MLE;39.22
;;2002;SEX_MLE;20.87
;;2015;SEX_BTSX;0.51
;;2018;SEX_MLE;7.33
;;2003;SEX_FMLE;2.56
;;2012;SEX_MLE;16.67
;;2000;SEX_MLE;7.35
;;2012;SEX_BTSX;9.56
;;2017;SEX_BTSX;11.41
;;2001;SEX_FMLE;9.45
;;2012;SEX_MLE;22.45
;;2017;SEX_MLE;6.31
;;2008;SEX_BTSX;21.97
;;2002;SEX_FMLE;10.99
;;2021;SEX_MLE;22.5
;;2011;SEX_FMLE;7.8
;;2018;SEX_FMLE;8.77
;;2007;SEX_MLE;0.72
;;2013;SEX_BTSX;4.52
;;2002;SEX_MLE;5.99
;;2018;SEX_MLE;29.2
;;2019;SEX_MLE;22.1
;;2008;SEX_BTSX;3.77
;;2012;SEX_MLE;12.8
;;2019;SEX_MLE;20.87
;;2008;SEX_FMLE;0.81
;;2007;SEX_FMLE;5.05
;;2021;SEX_FMLE;0.8
;;2018;SEX_MLE;33.76
;;2021;SEX_FMLE;4.32
;;2018;SEX_MLE;7.38
;;2006;SEX_BTSX;18.7
;;2013;SEX_MLE;1.08
;;2017;SEX_BTSX;10.97
;;2003;SEX_BTSX;4.81
;;2014;SEX_BTSX;10.38
;;2018;SEX_BTSX;18.52
;;2011;SEX_BTSX;22.37
;;2013;SEX_BTSX;11.97
;;2020;SEX_BTSX;2.03
;;2013;SEX_BTSX;6.22
;;2017;SEX_FMLE;0.86
;;2003;SEX_FMLE;10.52
;;2003;SEX_BTSX;14.76
;;2014;SEX_BTSX;7.17
;;2017;SEX_MLE;9.35
;;2014;SEX_FMLE;2.3
;;2001;SEX_MLE;26.26
;;2013;SEX_MLE;16.13
;;2016;SEX_FMLE;6.7
;;2008;SEX_MLE;13.63
;;2016;SEX_BTSX;0.54
;;2013;SEX_MLE;45.19
;;2014;SEX_BTSX;4.74
;;2009;SEX_MLE;13.49
;;2000;SEX_BTSX;5.01
;;2007;SEX_MLE;2.24
;;2008;SEX_BTSX;12.71
;;2004;SEX_BTSX;8.93
;;2004;SEX_BTSX;0.99
;;2016;SEX_MLE;23.1
;;2002;SEX_FMLE;9.31
;;2010;SEX_BTSX;3.98
;;2020;SEX_FMLE;6.53
;;2002;SEX_BTSX;6.76
;;2000;SEX_BTSX;5.9
;;2006;SEX_MLE;5.52
;;2016;SEX_BTSX;17.07
;;2012;SEX_FMLE;13.97
;;2000;SEX_BTSX;4.38
;;2009;SEX_MLE;8.83
;;2016;SEX_FMLE;3.78
;;2011;SEX_MLE;7.78
;;2002;SEX_FMLE;0.29
;;2006;SEX_BTSX;13.61
;;2005;SEX_MLE;15.97
;;2004;SEX_MLE;21.01
;;2010;SEX_MLE;16.23
;;2008;SEX_FMLE;3.29
;;2014;SEX_BTSX;7.91
;;2010;SEX_FMLE;1.66
;;2010;SEX_FMLE;6.4
;;2016;SEX_FMLE;5.59
;;2012;SEX_FMLE;0.85
;;2013;SEX_BTSX;0.94
;;2019;SEX_MLE;2.65
;;2017;SEX_FMLE;6.97
;;2011;SEX_MLE;9.19
;;2008;SEX_FMLE;1.49
;;2011;SEX_BTSX;2.89
;;2003;SEX_BTSX;16.33
;;2013;SEX_MLE;39.62
;;2020;SEX_MLE;4.67
;;2012;SEX_BTSX;27.59
;;2017;SEX_FMLE;0.65
;;2014;SEX_FMLE;0.78
;;2002;SEX_FMLE;0.57
;;2011;SEX_BTSX;5.57
;;2017;SEX_FMLE;5.4
;;2018;SEX_FMLE;9.85
;;2010;SEX_FMLE;4.19
;;2016;SEX_MLE;16.64
;;2017;SEX_FMLE;6.56
;;2006;SEX_BTSX;16.04
;;2004;SEX_FMLE;0.0
;;2007;SEX_MLE;8.73
;;2010;SEX_FMLE;5.12
;;2005;SEX_BTSX;15.72
;;2017;SEX_FMLE;8.03
;;2004;SEX_FMLE;3.57
;;2005;SEX_FMLE;6.68
;;2014;SEX_MLE;33.64
;;2006;SEX_MLE;16.68
;;2012;SEX_MLE;43.59
;;2007;SEX_BTSX;11.87
;;2020;SEX_BTSX;1.53
;;2005;SEX_FMLE;6.29
;;2020;SEX_MLE;30.84
;;2012;SEX_BTSX;5.42
;;2018;SEX_BTSX;5.38
;;2021;SEX_BTSX;11.78
;;2004;SEX_FMLE;6.38
